classe,municipio,uf,tipo,situacao,area,vpp,vup,vm,lances,exposicao,selic,igpm,ipca,incc,pib,idade,condominio,esquina,vagas,abaixo,arrematado
1,3548807,35,1,1,93.81,501543.83,304767.44,426674,0,20,6.5,42712,28549,40264,1.6,22,1,2,1,0.4,NAO
1,3550308,35,1,1,99.97,386236.78,193253.57,289880,0,22,6.5,42712,28549,40264,1.6,22,1,2,1,0.5,NAO
2,3550308,35,7,1,506,6813257.35,3406629,5109944,0,21,6.5,18953,27627,38501,1.6,35,2,2,4,0.5,NAO
1,3546207,35,8,1,360.29,101225.84,60778.02,85089,0,21,6.5,18953,27627,38501,1.6,11,2,2,0,0.4,NAO
1,3534401,35,1,1,80.44,286171.84,143186.08,214779,0,21,6.5,18953,27627,38501,1.6,36,1,2,1,0.5,NAO
1,3509700,35,2,2,2227.31,1640203.83,820675.98,1231014,27,21,6.5,18953,27627,38501,1.6,16,2,2,0,0.5,SIM
1,3523404,35,2,1,100,266863.12,160229.95,224322,0,21,6.5,18953,27627,38501,1.6,30,2,2,0,0.4,NAO
2,3550308,35,3,1,2168.59,2489010,4408225.75,5862940,0,1,6.5,18953,27627,38501,1.6,4,2,2,0,0.33,NAO
1,3550308,35,2,1,1211.53,4040763.21,3032693.77,3790867,0,20,6.5,18953,27627,38501,1.6,43,2,2,0,0.25,NAO
1,3518701,35,1,1,102.28,170059.42,85089.23,127634,38,20,6.5,18953,27627,38501,1.6,31,1,2,1,0.5,SIM
1,4213807,35,1,2,282.89,442413.96,265634.19,371888,0,20,6.5,18953,27627,38501,1.6,34,1,1,0,0.4,NAO
1,3552809,35,2,1,125,474906.61,238047.23,357071,0,20,6.5,18953,27627,38501,1.6,7,2,2,2,0.5,NAO
1,33,33,1,1,78,442619.33,338913.71,420253,0,7,6.5,18953,27627,38501,1.6,8,1,2,1,0.24,NAO
1,3550308,35,1,1,128442,690856.92,553869.09,664643,0,7,6.5,18953,27627,38501,1.6,6,1,2,1,0.2,NAO
1,3548708,35,1,1,101.73,256752.84,179852.79,233809,0,20,6.5,18953,27627,38501,1.6,20,1,2,0,0.3,NAO
1,2513851,35,1,1,1194574,361259.54,254676.38,331079,0,2,6.5,18953,27627,38501,1.6,6,1,2,1,0.3,NAO
1,3550308,35,1,1,113.52,803592.14,426381.77,626781,50,2,6.5,18953,27627,38501,1.6,28,1,2,0,0.47,SIM
1,3548708,35,2,1,140,826800.28,413400.13,624234,0,2,6.5,18953,27627,38501,1.6,11,2,2,0,0.51,NAO
2,3550308,35,7,1,44.8,108692.62,54384.35,81577,0,20,6.5,18953,27627,38501,1.6,37,2,2,0,0.5,NAO
1,3550308,35,1,1,87.63,357148.59,178699.3,268049,17,20,6.5,18953,27627,38501,1.6,40,1,2,1,0.5,SIM
1,3523404,35,1,1,772787,158639.72,95250.46,133351,0,20,6.5,18953,27627,38501,1.6,19,1,2,1,0.4,NAO
1,3550308,35,1,1,91.06,301684.44,211179.11,274533,1,20,6.5,18953,27627,38501,1.6,38,1,2,1,0.3,SIM
1,3550308,35,1,1,127.5,252938.08,151869.08,212617,0,20,6.5,18953,27627,38501,1.6,31,1,2,1,0.4,NAO
1,3534401,35,1,1,117143,221679.28,133100.67,186341,0,20,6.5,18953,27627,38501,1.6,21,1,2,1,0.4,NAO
1,3550308,35,1,2,467,2999000,2999000,3658780,0,0,6.5,18953,27627,38501,1.6,2,1,2,3,0.22,NAO
1,3502903,35,2,1,182,202128.86,121362.21,169907,0,20,6.5,18953,27627,38501,1.6,27,2,2,0,0.4,NAO
1,3552205,35,2,1,522,351753.23,175999.72,264000,0,20,6.5,18953,27627,38501,1.6,36,2,2,2,0.5,NAO
1,3530607,35,1,1,128394,362681.48,181340.74,272011,20,7,6.5,18953,27627,38501,1.6,7,1,2,1,0.5,SIM
1,3550308,35,1,1,562.4,1783262.19,892255.23,1338383,0,20,6.5,18953,27627,38501,1.6,26,1,2,4,0.5,NAO
1,2708808,35,2,1,402,364018.25,218563.83,305989,4,20,6.5,18953,27627,38501,1.6,38,1,1,0,0.4,SIM
1,3555406,35,2,1,112.06,227209.85,136421.33,190990,32,20,6.5,18953,27627,38501,1.6,30,2,2,0,0.4,SIM
1,3552205,35,2,1,150,80940.19,48598.11,68037,2,20,6.5,18953,27627,38501,1.6,42,2,2,0,0.4,SIM
1,3552205,35,2,1,210,333749.43,166991.53,250487,0,20,6.5,18953,27627,38501,1.6,32,2,1,0,0.5,NAO
1,3530607,35,2,1,507.58,289238.44,144720.45,217081,0,20,6.5,18953,27627,38501,1.6,32,2,2,0,0.5,NAO
1,3550308,35,1,1,114.73,334445.88,234275.99,304559,0,20,6.5,18953,27627,38501,1.6,32,1,1,1,0.3,NAO
2,2500734,35,5,1,300,538022.55,376879.41,489943,0,21,6.5,18953,27627,38501,1.6,40,2,2,2,0.3,NAO
1,3523404,35,8,2,380.94,157306.5,94449.97,132230,0,22,6.5,18953,27627,38501,1.6,14,2,2,0,0.4,NAO
1,3523404,35,2,2,1500,476993.92,286396.68,400955,0,22,6.5,18953,27627,38501,1.6,34,2,2,0,0.4,NAO
1,3552403,35,2,1,250,628135.08,314067.54,471101,1,2,6.5,18953,27627,38501,1.6,13,1,2,0,0.5,SIM
1,3550308,35,1,1,158.08,467911.26,234119.4,351179,1,20,6.5,18953,27627,38501,1.6,42,1,2,0,0.5,SIM
1,3550308,35,2,1,158,443227.73,266122.79,372572,0,20,6.5,18953,27627,38501,1.6,37,2,2,0,0.4,NAO
1,3545803,35,2,1,150,67719.9,33883.65,50825,0,20,6.5,18953,27627,38501,1.6,8,2,2,0,0.5,NAO
1,3509502,35,2,1,300,318597.68,318597.68,446037,0,0,6.5,18953,27627,38501,1.6,42,2,2,0,0.4,NAO
1,2611606,26,1,1,78.35,180000,90000,135000,0,20,6.5,18953,27627,38501,1.6,38,1,2,0,0.5,NAO
1,3550308,35,2,1,50,253064.6,126620.87,189931,11,20,6.5,18953,27627,38501,1.6,22,2,2,0,0.5,SIM
1,3550308,35,1,1,98.5,303677.52,212723.06,276540,0,21,6.5,18953,27627,38501,1.6,24,1,2,1,0.3,NAO
1,3550308,35,2,1,106.15,300195.13,225146.35,281433,1,21,6.5,18953,27627,38501,1.6,19,2,2,0,0.25,SIM
1,3550308,35,1,1,105.25,215672.39,129494.01,181292,0,21,6.5,18953,27627,38501,1.6,19,1,2,1,0.4,NAO
1,3527306,35,2,1,300,770523.11,583765.32,729707,0,1,6.5,18953,27627,38501,1.6,10,1,2,0,0.25,NAO
1,33,33,1,1,55,298944.58,229653.85,284771,0,1,6.5,18953,27627,38501,1.6,27,2,2,0,0.24,NAO
1,3518701,35,1,2,151.33,378618.61,227330.18,318262,0,21,6.5,18953,27627,38501,1.6,32,1,2,1,0.4,NAO
1,3550308,35,1,1,134.15,38027.6,19027.11,28541,1,21,6.5,18953,27627,38501,1.6,41,1,2,0,0.5,SIM
1,3506359,35,1,1,251.15,804566.14,482739.69,675836,16,21,6.5,18953,27627,38501,1.6,20,1,2,2,0.4,SIM
1,3550308,35,1,1,283.3,671449.15,470343.41,611446,0,20,6.5,18953,27627,38501,1.6,38,1,2,2,0.3,NAO
2,3548708,35,7,1,103.15,451303.64,451303.64,586695,0,0,6.5,18953,27627,38501,1.6,17,1,2,0,0.3,NAO
1,3550308,35,1,1,11.89,900459.55,540275.73,761789,24,21,6.5,18953,27627,38501,1.6,42,1,2,1,0.41,SIM
1,3550308,35,1,1,2013587,407011.6,203505.8,305259,0,21,6.5,18953,27627,38501,1.6,34,1,2,2,0.5,NAO
1,3550308,35,1,1,143.3,699712.49,420583.18,588816,0,41,6.5,18953,27627,38501,1.6,27,1,2,2,0.4,NAO
1,3550308,35,1,1,180.83,614196.8,368518.08,515925,0,20,6.5,18953,27627,38501,1.6,16,1,2,2,0.4,NAO
1,3518701,35,1,1,387.48,1803752.3,901876.15,1352814,1,21,6.5,18953,27627,38501,1.6,27,1,2,2,0.5,SIM
1,3550308,35,1,1,92,329378.5,164689.25,247034,29,20,6.5,18953,27627,38501,1.6,35,1,2,0,0.5,SIM
2,3550308,35,5,1,410,3064250.16,1532125.08,2298188,36,21,6.5,18953,27627,38501,1.6,31,2,2,0,0.5,SIM
1,3550308,35,1,1,72.34,276738.34,166043.01,232460,0,20,6.5,18953,27627,38501,1.6,29,1,2,0,0.4,NAO
2,5300108,53,7,1,32.85,92069.46,55241.68,77338,0,21,6.5,18953,27627,38501,1.6,40,2,2,0,0.4,NAO
1,3550308,35,1,1,44.31,118410.55,59205.27,89400,10,20,6.5,18953,27627,38501,1.6,41,1,2,0,0.51,SIM
1,3552205,35,2,1,312,656780.74,394068.45,551696,0,20,6.5,18953,27627,38501,1.6,44,2,2,0,0.4,NAO
1,3509502,35,1,1,1132309,350377.08,218654.79,301744,0,2,6.5,18953,27627,38501,1.6,7,1,2,1,0.38,NAO
1,3550308,35,1,1,135.71,398658.52,199329.26,298994,0,20,6.5,18953,27627,38501,1.6,20,1,2,1,0.5,NAO
1,3550308,35,1,1,104.09,359202.53,179601.26,271198,0,20,6.5,18953,27627,38501,1.6,7,1,2,1,0.51,NAO
1,3550308,35,1,1,119.26,349054.55,209432.73,293206,12,20,6.5,18953,27627,38501,1.6,35,1,2,1,0.4,SIM
1,3550308,35,1,1,119.52,570734.29,285367.15,428051,0,20,6.5,18953,27627,38501,1.6,12,1,2,0,0.5,NAO
1,2211001,22,1,1,199059,647740.61,356161.35,519996,2,7,6.5,18953,27627,38501,1.6,7,1,2,2,0.46,SIM
1,3543402,35,1,2,315.38,560000,560000,728000,0,0,6.5,18953,27627,38501,1.6,16,1,2,2,0.3,NAO
1,3550308,35,1,1,140.49,303492.47,151746.24,227619,0,20,6.5,18953,27627,38501,1.6,27,1,2,1,0.5,NAO
1,3550308,35,1,2,958953,610845.11,366507.07,513110,0,20,6.5,18953,27627,38501,1.6,40,1,2,0,0.4,NAO
1,3505708,35,8,1,2967.27,2955528.27,1004879.61,1678149,32,20,6.5,18953,27627,38501,1.6,18,2,2,0,0.67,SIM
1,3550308,35,1,1,111.41,510790.06,255395.03,383093,21,20,6.5,18953,27627,38501,1.6,16,1,2,1,0.5,SIM
1,3550308,35,1,1,158.9,806814.53,484088.72,677724,0,21,6.5,18953,27627,38501,1.6,33,1,2,2,0.4,NAO
1,3550308,35,1,1,135,759041.97,379520.98,573077,0,20,6.5,18953,27627,38501,1.6,41,2,2,2,0.51,NAO
1,3550308,35,1,1,63.34,367402.74,220441.64,310823,0,20,6.5,18953,27627,38501,1.6,39,1,2,0,0.41,NAO
1,3550308,35,1,1,58.05,330034.31,165017.15,249176,1,20,6.5,18953,27627,38501,1.6,40,1,2,0,0.51,SIM
1,3550308,35,1,1,87.36,270286.73,135143.36,204066,35,21,6.5,18953,27627,38501,1.6,41,1,2,0,0.51,SIM
1,3550308,35,1,1,269.14,1569061.86,1019890.21,1376852,0,21,6.5,18953,27627,38501,1.6,28,1,2,2,0.35,NAO
1,3550308,35,1,1,938.35,608280,304140,456210,23,20,6.5,18953,27627,38501,1.6,28,1,2,1,0.5,SIM
1,3550308,35,1,1,91.06,426338.4,255803.04,358124,1,20,6.5,18953,27627,38501,1.6,38,1,2,0,0.4,SIM
2,3550308,35,5,1,3965.2,23270303.85,11635151.92,17569079,0,21,6.5,18953,27627,38501,1.6,27,2,2,0,0.51,NAO
1,3550308,35,1,1,129.04,821958.83,575371.18,753736,0,20,6.5,18953,27627,38501,1.6,43,1,2,1,0.31,NAO
1,3550308,35,2,1,500,1574334.99,787167.49,1188623,0,20,6.5,18953,27627,38501,1.6,41,2,2,0,0.51,NAO
1,3550308,35,1,1,424.07,921819.98,460909.99,691365,0,20,6.5,18953,27627,38501,1.6,16,1,2,2,0.5,NAO
1,3550308,35,1,1,213.67,903174.89,632222.42,828211,0,20,6.5,18953,27627,38501,1.6,16,1,2,2,0.31,NAO
1,3550308,35,2,1,467.76,2109254.8,1267830.87,1774963,13,20,6.5,0.2033,26807,34772,1.6,14,1,2,0,0.4,SIM
1,3523404,35,8,2,335.59,177206.38,106323.83,148853,1,21,6.5,0.2033,26807,34772,1.6,22,2,2,0,0.4,SIM
1,3300100,33,2,2,2041,7300000,7300000,9417000,0,0,6.5,0.2033,26807,34772,1.6,27,1,2,0,0.29,NAO
1,3518701,35,1,1,194.05,667293.06,333646.53,500470,0,2,6.5,0.2033,26807,34772,1.6,32,1,1,1,0.5,NAO
1,3518701,35,2,2,5194.14,7991000,5300000,7102000,0,14,6.5,0.2033,26807,34772,1.6,30,2,2,7,0.34,NAO
1,3550308,35,1,1,87.73,294787.43,176872.46,247621,0,20,6.5,0.2033,26807,34772,1.6,28,1,2,1,0.4,NAO
1,3550308,35,8,1,280,371484.43,222890.66,312047,0,20,6.5,0.2033,26807,34772,1.6,10,2,2,0,0.4,NAO
1,3504107,35,2,1,2205,1655911.56,827955.78,1241934,1,20,6.5,0.2033,26807,34772,1.6,44,2,2,0,0.5,SIM
1,3507605,35,8,1,3018.76,180530.81,90265.4,136301,0,20,6.5,0.2033,26807,34772,1.6,25,2,2,0,0.51,NAO
1,3550308,35,1,1,300.18,1159329.1,579664.55,869497,1,20,6.5,0.2033,26807,34772,1.6,29,1,2,3,0.5,SIM
1,3548500,35,1,1,150.2,552429.1,331457.46,464040,0,20,6.5,0.2033,26807,34772,1.6,36,1,2,0,0.4,NAO
1,3513801,35,2,1,265,435499.48,217749.74,326625,8,20,6.5,0.2033,26807,34772,1.6,38,2,2,2,0.5,SIM
1,3550308,35,1,1,16.94,280699.01,140349.51,210524,23,20,6.5,0.2033,26807,34772,1.6,38,1,2,1,0.5,SIM
1,4316600,43,2,1,2046.13,1129445.56,564722.78,847084,1,20,6.5,0.2033,26807,34772,1.6,8,2,2,0,0.5,SIM
2,3550308,35,3,2,5454.8,4999000,4999000,7298540,0,0,7,-0.4239,28448,36115,1.6,31,2,2,0,0.46,NAO
1,3509254,35,2,1,303.25,10164,5093.69,7641,8,20,7,-0.4239,28448,36115,1.6,30,2,2,0,0.5,SIM
1,3548708,35,1,1,656366,198860.31,139522.38,181379,0,20,7,-0.4239,28448,36115,1.6,27,1,2,1,0.3,NAO
1,3509254,35,8,1,250,140882.27,70603.15,105905,0,20,7,-0.4239,28448,36115,1.6,35,2,2,0,0.5,NAO
1,3550308,35,1,1,61.21,414713.06,249400.14,349160,0,21,7,-0.4239,28448,36115,1.6,23,1,2,1,0.4,NAO
1,3550308,35,1,1,334.21,1918265.02,961338.5,1442008,1,20,7,-0.4239,28448,36115,1.6,42,1,2,2,0.5,SIM
1,4213807,35,1,1,692742,210578.52,152120.02,194714,0,8,7,-0.4239,28448,36115,1.6,12,1,2,1,0.28,NAO
1,3550308,35,1,1,113.2,318809.56,191725.69,268416,1,21,7,-0.4239,28448,36115,1.6,36,1,2,1,0.4,SIM
1,3550308,35,1,2,112.56,157760.68,94874.11,132824,1,20,7,-0.4239,28448,36115,1.6,27,1,2,1,0.4,SIM
1,3550308,35,1,1,366081,3000575.57,2359813.14,2878972,0,7,7,-0.4239,28448,36115,1.6,6,1,2,3,0.22,NAO
1,3552502,35,2,1,330,110004.92,66326.76,92857,0,20,7,-0.4239,28448,36115,1.6,23,2,2,0,0.4,NAO
1,3502903,35,8,1,1725.78,525987.17,316318.16,442845,0,21,7,-0.4239,28448,36115,1.6,43,2,2,0,0.4,NAO
2,3550308,35,5,1,325,991611.75,597885.93,837040,0,21,7,-0.4239,28448,36115,1.6,40,2,2,0,0.4,NAO
1,3550308,35,1,2,100.36,246144.46,148026.35,207237,0,21,7,-0.4239,28448,36115,1.6,21,1,2,1,0.4,NAO
1,3550308,35,1,2,114.62,316015.34,190045.3,266063,0,20,7,-0.4239,28448,36115,1.6,39,1,2,1,0.4,NAO
1,3550308,35,1,1,96853,302285.09,151490.17,227235,0,21,7,-0.4239,28448,36115,1.6,19,1,2,1,0.5,NAO
2,3547304,35,5,1,20.81,340926.05,170855.09,256283,0,21,7,-0.4239,28448,36115,1.6,21,1,2,0,0.5,NAO
1,3552205,35,2,1,60500,4642917.53,2792157.71,3909021,0,21,7,-0.4239,28448,36115,1.6,35,2,2,0,0.4,NAO
1,3552205,35,1,1,148.29,251575.48,151292.46,211809,0,21,7,-0.4239,28448,36115,1.6,40,1,2,0,0.4,NAO
1,3550308,35,1,1,112.62,423679.27,339722.98,407668,0,21,7,-0.4239,28448,36115,1.6,30,1,2,1,0.2,NAO
1,3552205,35,2,1,125,148706.71,74524.37,111787,0,21,7,-0.4239,28448,36115,1.6,30,2,2,0,0.5,NAO
1,3515004,35,8,1,4765151.25,669798.18,402803.22,563925,0,21,7,-0.4239,28448,36115,1.6,37,2,2,0,0.4,NAO
1,3550308,35,1,1,104.59,389947.76,234506.78,328309,7,21,7,-0.4239,28448,36115,1.6,20,1,2,1,0.4,SIM
1,3550308,35,2,1,95,296788.9,178482.91,249876,0,21,7,-0.4239,28448,36115,1.6,38,2,2,0,0.4,NAO
1,3552809,35,1,1,123373,275857.12,138245.79,207369,1,21,7,-0.4239,28448,36115,1.6,19,1,2,1,0.5,SIM
1,3550308,35,1,2,62.27,387218.09,232865.21,326011,8,21,7,-0.4239,28448,36115,1.6,34,1,2,1,0.4,SIM
1,3550308,35,2,1,756,1786592.59,1074421.04,1504189,0,21,7,-0.4239,28448,36115,1.6,32,2,2,0,0.4,NAO
1,3550308,35,1,1,50.22,243916.47,146686.48,205361,15,22,7,-0.4239,28448,36115,1.6,32,1,2,0,0.4,SIM
1,3550308,35,1,1,441.75,919499.54,552968.62,774156,0,21,7,-0.4239,28448,36115,1.6,28,1,2,3,0.4,NAO
1,3550308,35,1,1,75.99,252332.47,151747.7,212447,0,21,7,-0.4239,28448,36115,1.6,38,1,2,0,0.4,NAO
1,3550308,35,2,1,393.95,792389.01,476526.89,667138,0,21,7,-0.4239,28448,36115,1.6,24,2,2,0,0.4,NAO
1,3548708,35,1,1,111.2,315525.07,189750.46,265651,0,21,7,-0.4239,28448,36115,1.6,23,1,2,1,0.4,NAO
1,3513801,35,1,1,94118,179852.82,179852.82,233809,0,0,7,-0.4239,28448,36115,1.6,30,1,2,1,0.3,NAO
1,3550308,35,2,1,306,932849.47,560997.01,785396,0,21,7,-0.4239,28448,36115,1.6,44,2,2,4,0.4,NAO
1,3550308,35,1,1,48,226281.15,136080.96,190513,1,21,7,-0.4239,28448,36115,1.6,44,1,2,0,0.4,SIM
1,3550308,35,1,1,132086,286470.55,172277.66,241189,0,21,7,-0.4239,28448,36115,1.6,16,1,2,1,0.4,NAO
1,3550308,35,2,1,192,53582.35,32149.41,45009,0,21,7,-0.4239,28448,36115,1.6,43,2,2,0,0.4,NAO
1,3550308,35,1,1,144578,566254.79,397290.02,516477,0,21,7,-0.4239,28448,36115,1.6,29,1,2,1,0.3,NAO
1,3550308,35,1,1,121.78,406314.46,285074.29,370597,0,21,7,-0.4239,28448,36115,1.6,21,1,2,1,0.3,NAO
1,3534401,35,2,1,150,335016.87,268629.92,322356,0,21,7,-0.4239,28448,36115,1.6,42,2,2,0,0.2,NAO
1,33,33,1,1,65,437487.95,333963.4,414115,0,7,7,-0.4239,28448,36115,1.6,5,1,2,1,0.24,NAO
1,3502804,35,2,1,480.3,631440.29,316446.3,474669,15,26,7,-0.4239,28448,36115,1.6,30,2,2,0,0.5,SIM
1,3550308,35,1,1,105.84,267977.1,267977.1,401966,16,0,7,-0.4239,28448,36115,1.6,41,1,2,0,0.5,SIM
1,3509502,35,8,1,37235.4,14733411.21,8860378.71,12404530,0,21,7,-0.4239,28448,36115,1.6,24,2,2,0,0.4,NAO
1,3510500,35,8,1,1498,31796.55,19077.93,26709,53,20,6.5,0.2033,26807,34772,1.6,13,2,2,0,0.4,SIM
1,3552205,35,2,1,150,92886.69,55860.19,78204,0,21,7,-0.4239,28448,36115,1.6,31,2,2,0,0.4,NAO
1,3518800,35,2,1,160,416519.38,208738.69,313108,0,21,7,-0.4239,28448,36115,1.6,35,2,2,2,0.5,NAO
1,3550308,35,1,1,40.83,125787.74,63038.53,94558,1,21,7,-0.4239,28448,36115,1.6,38,1,2,0,0.5,SIM
1,3548500,35,1,1,224044,1179000,665949.85,958968,0,2,7,-0.4239,28448,36115,1.6,7,1,1,2,0.44,NAO
1,3509502,35,8,1,42350,9543841.11,4782895.91,7174344,0,20,7,-0.4239,28448,36115,1.6,38,2,2,0,0.5,NAO
1,3509502,35,1,1,74.69,227509.58,136819.71,191548,1,21,7,-0.4239,28448,36115,1.6,19,1,2,1,0.4,SIM
1,3550308,35,2,2,518,704768.57,494472.67,642814,0,21,7,-0.4239,28448,36115,1.6,42,2,2,0,0.3,NAO
1,3529005,35,1,1,64,124673.75,74976.3,104967,0,21,7,-0.4239,28448,36115,1.6,30,2,2,0,0.4,NAO
1,3550308,35,1,1,102263,428263.74,214624.37,321937,14,21,7,-0.4239,28448,36115,1.6,34,1,2,0,0.5,SIM
1,3502804,35,8,1,800,588106.62,353675.55,495146,3,21,7,-0.4239,28448,36115,1.6,16,2,2,0,0.4,SIM
1,3550308,35,1,1,262.24,688589.14,414103.73,579745,0,21,7,-0.4239,28448,36115,1.6,34,1,2,3,0.4,NAO
1,3550308,35,2,1,215.81,676989.77,339273.42,508910,8,21,7,-0.4239,28448,36115,1.6,15,2,2,0,0.5,SIM
1,3550308,35,1,1,102795,403969.83,242939.37,340115,1,21,7,-0.4239,28448,36115,1.6,13,1,1,1,0.4,SIM
1,3513801,35,2,1,446,341311.92,239467.86,311308,0,21,7,-0.4239,28448,36115,1.6,30,2,2,0,0.3,NAO
1,3550308,35,1,1,99306,273387.31,136693.66,205040,99,21,7,-0.4239,28448,36115,1.6,19,1,2,1,0.5,SIM
1,3530607,35,2,1,116.54,93289.02,65302.31,85546,0,21,7,-0.4239,28448,36115,1.6,9,1,2,1,0.31,NAO
1,3550308,35,2,1,133.77,667453.4,334494.27,501741,0,21,7,-0.4239,28448,36115,1.6,38,2,2,0,0.5,NAO
1,3516705,35,8,1,418.24,89645.79,44925.98,67389,17,21,7,-0.4239,28448,36115,1.6,24,2,2,0,0.5,SIM
1,3550308,35,2,1,167.5,471664.7,283649.71,397110,0,21,7,-0.4239,28448,36115,1.6,42,2,2,0,0.4,NAO
2,3554003,35,3,1,5207.17,5476148.85,3293246.35,4610545,0,21,7,-0.4239,28448,36115,1.6,8,2,2,0,0.4,NAO
1,3529005,35,1,1,62.2,165082.64,99277.4,138988,0,21,7,-0.4239,28448,36115,1.6,20,1,2,1,0.4,NAO
1,3513801,35,2,1,135,338759.78,237677.24,308980,0,21,7,-0.4239,28448,36115,1.6,43,2,2,0,0.3,NAO
1,3513801,35,2,1,141.92,540821.71,271032.8,406549,0,21,7,-0.4239,28448,36115,1.6,44,2,2,0,0.5,NAO
1,3549904,35,2,1,253.63,672021.75,404140.44,565797,0,21,7,-0.4239,28448,36115,1.6,16,1,1,0,0.4,NAO
3,3550308,35,3,1,1167.53,2599996.39,1302988.17,1954482,1,21,7,-0.4239,28448,36115,1.6,39,2,2,0,0.5,SIM
1,3550308,35,2,1,262,123954.81,62119.95,93180,4,21,7,-0.4239,28448,36115,1.6,30,2,2,0,0.5,SIM
1,3550308,35,2,1,210,399843.34,199921.67,299883,2,27,7,-0.4239,28448,36115,1.6,39,2,2,0,0.5,SIM
1,3525904,35,2,1,720,1180915.92,591816.01,887724,0,21,7,-0.4239,28448,36115,1.6,33,2,2,0,0.5,NAO
1,3530607,35,1,1,68.54,60926.95,42746.96,55571,2,21,7,-0.4239,28448,36115,1.6,33,1,2,1,0.3,SIM
1,3552205,35,2,1,229.1,322734.02,161738.15,242607,1,21,7,-0.4239,28448,36115,1.6,36,1,2,0,0.5,SIM
1,3550308,35,1,1,103.37,333144.61,200346.5,280485,0,21,7,-0.4239,28448,36115,1.6,37,1,2,0,0.4,NAO
1,4213807,35,1,1,48.07,70224.72,42231.74,59124,29,21,7,-0.4239,28448,36115,1.6,20,1,2,1,0.4,SIM
1,3552205,35,1,1,60.43,95886.34,57531.8,81120,26,21,7,-0.4239,28448,36115,1.6,37,1,2,0,0.41,SIM
1,3550308,35,2,1,144.37,403701.16,263009.29,355063,0,21,7,-0.4239,28448,36115,1.6,32,2,2,0,0.35,NAO
2,3550308,35,3,1,450,1335414.51,669242.97,1003864,0,21,7,-0.4239,28448,36115,1.6,38,2,2,0,0.5,NAO
1,3540606,35,8,1,1000,160513.07,80441.12,120662,0,21,7,-0.4239,28448,36115,1.6,35,2,2,0,0.5,NAO
1,3550308,35,1,1,235.6,877933.84,438966.92,658450,1,27,7,-0.4239,28448,36115,1.6,23,1,2,2,0.5,SIM
1,3518701,35,1,1,113.96,359696.57,223524.8,308464,17,21,7,-0.4239,28448,36115,1.6,44,1,2,1,0.38,SIM
1,3522109,35,1,1,124559,256438.35,186130.12,238247,0,12,7,-0.4239,28448,36115,1.6,6,1,2,1,0.28,NAO
1,4213807,35,1,1,44.39,136524.77,81914.86,115500,2,21,7,-0.4239,28448,36115,1.6,41,1,2,0,0.41,SIM
1,3548708,35,1,1,70.09,193825.23,135989.72,176787,0,21,7,-0.4239,28448,36115,1.6,21,1,2,1,0.3,NAO
1,3550308,35,1,1,223.54,780212.03,391003.26,586505,1,21,7,-0.4239,28448,36115,1.6,31,1,2,2,0.5,SIM
1,3547304,35,8,1,486.75,519776.98,312583.48,437617,0,23,7,-0.4239,28448,36115,1.6,32,2,2,0,0.4,NAO
1,3550308,35,1,1,168.97,505894.03,304234.55,425928,0,23,7,-0.4239,28448,36115,1.6,24,1,2,0,0.4,NAO
1,33,33,2,1,100,288900.65,199133.88,262857,0,7,7,-0.4239,28448,36115,1.6,7,1,2,1,0.32,NAO
1,3550308,35,1,1,82809,369380.01,263128.04,339435,0,7,7,-0.4239,28448,36115,1.6,24,1,2,1,0.29,NAO
1,3550308,35,2,2,750.95,4000000,4000000,4400000,0,0,7,-0.414,2855,4015,1.6,6,1,2,4,0.1,NAO
1,3556453,35,2,1,546.02,857046.53,518446.09,725825,0,1,7,-0.414,2855,4015,1.6,25,1,2,0,0.4,NAO
1,3550308,35,1,1,94258,331068.65,204658.46,284475,1,7,7,-0.414,2855,4015,1.6,16,1,2,1,0.39,SIM
1,3543402,35,8,1,10000,4973732.4,1203480.17,2118125,0,1,7,-0.414,2855,4015,1.6,43,2,2,0,0.76,NAO
1,5103403,51,8,1,18686521,3894277.5,2495588.46,3394000,0,2,7,-0.414,2855,4015,1.6,20,2,2,0,0.36,NAO
1,3509700,35,2,1,1080,854459.04,428340.32,642510,0,41,7,-0.414,2855,4015,1.6,43,2,2,0,0.5,NAO
1,3550308,35,1,1,95.42,367170.54,258151.46,387227,0,44,7,-0.414,2855,4015,1.6,35,1,2,1,0.5,NAO
1,3550308,35,2,1,180,813141.62,490033.94,686048,0,44,7,-0.414,2855,4015,1.6,11,2,2,0,0.4,NAO
1,3550308,35,1,1,86.66,263347.11,184822.27,240269,0,9,7,-0.414,2855,4015,1.6,29,1,2,1,0.3,NAO
1,3550308,35,1,1,59.9,252684.83,152005.08,212807,0,41,7,-0.414,2855,4015,1.6,14,1,2,0,0.4,NAO
1,3550308,35,2,1,200,489840.14,245556.86,368335,0,40,7,-0.414,2855,4015,1.6,42,2,2,0,0.5,NAO
1,3550308,35,1,1,1942027,551925.22,276680.11,415020,0,41,7,-0.414,2855,4015,1.6,18,1,2,1,0.5,NAO
1,3550308,35,1,1,64.57,459995.4,230595.69,345894,0,41,7,-0.414,2855,4015,1.6,14,1,2,0,0.5,NAO
1,3550308,35,2,1,765,280977.43,197550.53,256816,0,44,7,-0.414,2855,4015,1.6,27,2,2,0,0.3,NAO
1,3550308,35,2,1,494,3293661.87,1654084.68,2481127,0,44,7,-0.414,2855,4015,1.6,42,2,2,0,0.5,NAO
